2023-05-24 18:36:14,32.153
2023-05-25 02:56:16,29.386
2023-05-25 03:24:27,31.443
2023-05-25 06:16:33,32.160
2023-05-25 17:29:34,31.489
2023-05-25 22:14:29,33.359
2023-05-26 06:50:32,31.278
2023-05-26 08:21:51,29.051
2023-05-26 09:48:02,30.142
2023-05-26 10:17:15,31.645
2023-05-26 16:48:44,31.689
2023-05-26 17:59:36,32.461
2023-05-26 21:23:30,30.533
2023-05-26 22:56:37,32.584
2023-05-26 23:45:38,33.729
2023-05-27 02:13:09,31.973
2023-05-27 02:34:11,35.026
2023-05-27 09:30:02,32.274
2023-05-28 00:05:21,30.409
2023-05-28 01:48:18,29.191
2023-05-28 07:20:49,32.831
2023-05-28 08:11:44,30.937
2023-06-01 18:19:05,29.187
2023-06-02 02:14:43,30.298
2023-06-02 03:21:24,30.513
2023-06-02 06:52:45,28.559
2023-06-02 08:03:44,30.835
2023-06-02 21:45:19,30.175
2023-06-02 22:25:46,32.620
2023-06-02 23:56:29,32.235
2023-06-03 02:58:59,27.811
2023-06-03 05:24:42,32.427
2023-06-03 13:00:52,29.050
2023-06-03 14:06:00,31.326
2023-06-03 17:42:34,30.161
2023-06-03 19:42:48,31.739
2023-06-03 23:01:27,32.032
2023-06-04 01:53:26,32.514
2023-06-04 02:31:06,30.585
2023-06-04 03:11:55,29.592
2023-06-04 14:31:55,30.858
2023-06-04 15:38:46,32.032
2023-06-04 16:52:11,31.064
2023-06-04 17:27:54,31.179
2023-06-04 19:25:16,33.054
2023-06-04 20:29:48,31.078
2023-06-04 22:09:03,31.168
2023-06-05 01:59:47,28.870
2023-06-05 03:15:54,30.591
2023-06-05 03:56:44,31.421
2023-06-05 05:49:06,32.184
2023-06-05 06:47:36,30.579
2023-06-05 07:29:09,30.577
2023-06-05 08:16:03,28.235
2023-06-05 19:20:53,29.390
2023-06-05 20:24:42,31.939
2023-06-06 00:01:20,30.546
2023-06-06 08:19:56,29.523
2023-06-06 10:03:55,30.122
2023-06-06 12:00:41,33.975
2023-06-06 12:25:28,84.392
2023-06-06 14:03:22,31.122
2023-06-06 23:28:48,33.150
2023-06-07 00:58:15,34.824
2023-06-07 04:32:17,33.874
2023-06-07 05:15:52,31.056
2023-06-07 09:16:41,29.947
2023-06-07 09:56:33,31.619
2023-06-07 10:32:13,31.419
2023-06-07 21:03:40,33.880
2023-06-08 03:19:27,31.187
2023-06-08 12:55:57,31.746
2023-06-08 15:40:51,31.411
2023-06-08 16:20:42,34.563
2023-06-08 20:26:30,31.089
2023-06-08 20:44:58,40.299
2023-06-08 21:45:59,31.140
2023-06-08 21:57:47,34.998
2023-06-08 22:00:49,29.778
2023-06-09 01:20:05,32.187
2023-06-09 02:01:50,30.811
2023-06-09 03:29:57,32.589
2023-06-09 06:08:00,32.822
2023-06-09 06:20:02,31.756
2023-06-09 08:19:06,32.450
2023-06-09 10:27:57,30.288
2023-06-09 14:18:07,31.240
2023-06-09 18:14:35,31.798
2023-06-09 20:17:32,32.613
2023-06-09 22:33:18,31.482
2023-06-09 23:35:26,33.513
2023-06-10 09:15:34,31.631
2023-06-10 14:10:46,31.510
2023-06-10 20:32:55,29.781
2023-06-10 21:49:02,31.249
2023-06-11 00:08:25,31.621
2023-06-11 01:29:04,29.841
2023-06-11 05:30:57,31.194
2023-06-11 10:42:39,30.931
2023-06-11 15:48:17,31.636
2023-06-11 20:41:33,32.565
2023-06-11 21:16:36,30.205
2023-06-11 23:18:15,31.831
2023-06-12 03:54:57,31.134
